id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe
4999,31,2,3,4,1,2,1,1,5,1,378,1.0,980,0,0,1.1,98.12,-35.16,5.07,5185.8,0.0
5000,57,5,2,6,1,2,1,1,6,2,109,9.0,983,0,0,1.4,98.81,-41.17,5.0,5243.78,0.0
5001,47,1,3,1,1,2,1,1,5,4,118,3.0,1045,0,0,1.1,96.53,-35.99,4.63,5170.23,0.0
5002,37,4,2,5,1,1,1,0,8,2,3832,1.0,298,2,2,1.4,90.76,-36.62,2.54,5204.78,1.0
5003,33,9,2,5,1,1,1,1,6,0,336,0.0,1040,0,0,1.4,94.37,-42.17,4.77,4982.37,0.0
5004,40,0,1,0,0,1,1,1,6,3,591,0.0,955,0,0,1.4,92.85,-40.79,4.81,5249.01,0.0
5005,57,5,2,3,1,2,1,1,6,0,194,1.0,972,0,0,1.4,95.22,-43.51,5.01,5097.39,0.0
5006,23,0,2,6,1,1,2,1,6,0,254,2.0,1003,0,0,1.4,98.24,-42.21,5.01,5463.36,0.0
5007,50,0,2,5,1,1,1,0,8,3,348,0.0,972,0,0,1.4,95.68,-36.1,5.15,5468.59,0.0
5008,53,9,2,4,0,2,1,1,6,2,1233,1.0,772,5,2,1.4,92.23,-39.39,4.48,4967.71,0.0
5009,38,1,2,2,1,2,2,0,5,3,2301,1.0,655,5,1,-1.8,94.71,-47.91,1.37,5047.83,0.0
5010,59,3,2,3,0,1,0,0,5,0,99,23.0,1042,1,1,-1.8,92.24,-44.3,1.33,5323.46,0.0
5011,62,0,2,4,1,1,1,0,10,1,320,1.0,4,3,2,-1.1,90.43,-47.12,1.07,4740.23,1.0
5012,58,0,2,4,0,2,1,0,8,0,1685,1.0,171,3,1,1.4,94.79,-38.6,0.83,5074.27,0.0
5013,32,0,3,4,1,2,1,1,5,4,292,0.0,1036,0,0,1.1,97.47,-37.01,4.85,4988.55,0.0
5014,43,0,2,5,1,2,1,0,5,1,263,1.0,1007,1,1,-1.8,90.84,-47.86,1.27,4930.82,0.0
5015,51,4,2,5,0,2,1,0,8,0,251,4.0,1038,0,0,1.4,95.31,-37.76,4.9,5379.71,0.0
5016,41,4,2,5,0,1,1,1,5,1,176,2.0,979,0,0,1.1,92.49,-37.71,4.61,5185.8,0.0
5017,34,9,1,3,1,2,1,0,7,3,147,2.0,1026,0,0,1.4,95.42,-42.31,5.16,4977.15,0.0
5018,46,10,2,3,1,2,1,0,11,0,2790,2.0,725,2,0,-0.1,94.52,-32.68,1.28,4978.91,0.0
5019,32,0,3,4,1,2,1,0,8,4,251,4.0,983,0,0,1.4,90.08,-35.12,4.8,5217.64,0.0
5020,32,7,2,4,0,1,1,1,5,1,1272,2.0,1008,0,0,1.1,96.62,-37.45,4.9,5133.89,0.0
5021,91,11,2,6,0,0,1,0,9,3,1162,23.0,428,6,2,-1.8,89.43,-49.19,1.29,5221.13,1.0
5022,24,7,1,4,1,1,1,1,5,0,1738,2.0,137,0,2,1.1,98.53,-33.87,1.33,5088.97,1.0
5023,38,10,1,5,1,2,1,0,11,4,234,3.0,988,0,0,-0.1,90.03,-41.83,3.94,5325.69,0.0
5024,50,3,2,4,1,1,1,0,11,2,179,2.0,927,0,2,-0.1,89.59,-42.49,2.07,5157.04,0.0
5025,45,9,3,6,1,2,2,0,7,2,566,1.0,1026,0,0,1.4,90.63,-43.98,5.19,5175.81,0.0
5026,32,1,2,3,1,2,1,0,5,1,286,2.0,960,0,0,-1.8,88.8,-43.98,1.3,4910.43,0.0
5027,54,4,2,1,0,2,1,0,7,1,121,1.0,1028,0,0,1.4,98.23,-42.35,4.82,5055.57,0.0
5028,95,11,2,7,0,0,2,0,4,1,4888,23.0,70,0,1,1.4,97.55,-28.23,3.52,4971.68,1.0
5029,34,7,2,4,1,1,1,0,7,1,3365,1.0,640,4,2,1.4,95.33,-37.83,3.82,5208.17,0.0
5030,31,9,2,0,1,2,1,0,11,3,68,1.0,1031,0,0,-0.1,91.8,-41.58,4.18,5367.26,0.0
5031,41,0,2,5,1,1,1,0,8,2,21,5.0,984,0,0,1.4,92.22,-35.7,5.11,5160.13,0.0
5032,68,11,0,2,0,0,1,0,8,2,3578,23.0,12,4,1,-0.1,96.96,-28.36,2.63,5021.53,1.0
5033,32,9,2,5,1,2,2,0,8,2,1779,1.0,536,6,2,1.4,94.16,-39.84,3.36,4949.78,0.0
5034,27,0,1,5,1,2,1,0,4,3,234,1.0,949,0,0,-1.8,96.42,-47.28,1.41,5180.68,1.0
5035,48,3,2,1,1,2,1,0,8,0,137,0.0,1013,0,0,1.4,93.07,-36.53,5.03,5160.13,0.0
5036,50,0,2,5,0,2,1,0,8,0,370,2.0,1006,0,0,1.4,93.91,-34.54,4.95,5008.51,0.0
5037,26,9,1,6,1,1,1,0,7,0,2135,1.0,960,5,2,1.4,93.11,-45.28,4.49,5169.54,0.0
5038,57,9,2,6,1,2,1,0,11,4,42,1.0,980,0,0,-0.1,92.08,-42.04,3.81,5336.08,0.0
5039,31,6,2,5,1,1,1,0,8,1,138,4.0,1015,0,0,1.4,92.41,-36.35,5.05,5426.76,0.0
5040,47,9,2,3,1,1,2,0,7,3,3815,3.0,436,3,2,1.4,97.69,-34.2,4.45,4836.73,1.0
5041,24,9,1,3,1,2,1,0,7,2,76,0.0,1004,0,0,1.4,98.51,-42.05,4.94,4977.15,0.0
5042,30,9,1,5,1,2,1,0,5,1,155,0.0,1035,0,0,-1.8,92.89,-45.64,1.35,4976.72,0.0
5043,36,7,1,4,0,2,1,0,7,1,840,1.0,496,3,0,1.4,91.36,-27.21,4.14,5091.69,0.0
5044,30,7,2,4,1,2,1,0,11,3,275,2.0,1046,0,0,-0.1,94.69,-41.7,3.87,4977.57,0.0
5045,31,7,2,1,1,1,1,1,5,4,55,1.0,993,0,0,1.1,96.24,-37.09,4.9,5030.07,0.0
5046,24,0,1,4,1,1,1,0,7,3,771,1.0,890,6,2,1.4,90.93,-48.43,1.37,5206.89,0.0
5047,55,4,2,5,1,2,1,1,5,2,678,1.0,226,3,0,1.1,91.28,-38.73,0.81,5023.3,0.0
5048,36,9,2,3,1,1,1,1,6,3,130,1.0,1013,0,0,1.4,94.74,-40.12,4.91,5201.95,0.0
5049,29,7,2,4,0,1,2,0,11,3,186,3.0,1035,0,0,-0.1,96.46,-41.45,3.99,5123.05,0.0
5050,38,7,2,4,1,1,1,1,6,1,74,2.0,1008,0,0,1.4,95.69,-39.75,4.82,5118.3,0.0
5051,56,3,2,1,0,2,1,0,8,2,908,1.0,861,5,2,1.4,92.07,-46.0,5.22,5051.05,0.0
5052,38,10,1,5,1,2,2,0,8,1,158,6.0,987,0,0,1.4,95.87,-34.65,4.97,5306.52,0.0
5053,36,0,2,5,1,2,2,1,5,2,168,4.0,80,5,0,1.1,95.27,-33.64,1.46,5477.32,0.0
5054,34,9,1,6,1,1,1,0,8,4,73,4.0,957,0,0,1.4,94.93,-34.4,5.0,5238.55,0.0
5055,30,4,2,5,1,1,1,1,6,4,612,1.0,1003,0,0,-2.9,97.33,-41.61,1.33,5203.1,0.0
5056,53,5,3,6,1,1,1,0,7,1,898,2.0,979,0,0,1.4,94.29,-43.51,5.04,5144.45,0.0
5057,43,7,3,2,1,1,1,1,6,1,231,1.0,974,0,0,1.4,93.8,-42.05,5.04,5348.34,0.0
5058,43,1,2,1,1,1,1,0,11,3,64,1.0,1047,0,0,-0.1,97.86,-42.29,4.16,5159.42,0.0
5059,56,9,1,6,1,1,1,0,11,0,101,1.0,987,0,0,-0.1,95.71,-44.1,4.25,5450.39,0.0
5060,46,0,2,4,0,2,1,0,5,2,104,0.0,986,0,0,-1.8,96.7,-44.35,1.27,5099.1,0.0
5061,33,9,1,5,1,2,1,0,7,2,2664,0.0,693,2,1,1.4,94.5,-42.42,4.24,5025.16,0.0
5062,27,9,1,5,1,1,1,0,7,3,112,0.0,997,0,0,1.4,98.42,-42.48,5.18,5086.94,0.0
5063,42,7,2,4,1,2,1,1,6,2,86,1.0,986,0,0,1.4,90.78,-43.09,4.98,5092.16,0.0
5064,48,7,3,4,1,2,1,0,7,0,197,19.0,991,0,0,1.4,92.32,-44.32,4.75,5259.46,0.0
5065,27,0,2,5,1,2,1,0,8,1,1417,5.0,685,4,1,-1.7,93.73,-37.83,4.12,4996.0,1.0
5066,37,0,1,6,1,2,1,0,5,1,145,5.0,804,4,0,-1.8,93.31,-43.56,2.96,5207.53,0.0
5067,44,1,3,3,1,1,1,0,7,1,110,1.0,1027,0,0,1.4,95.04,-43.38,4.8,5405.85,0.0
5068,55,1,2,3,0,1,2,1,5,0,1478,3.0,869,2,2,1.1,99.23,-35.02,0.9,4935.98,0.0
5069,52,0,3,5,1,1,1,0,8,1,626,4.0,349,5,2,1.4,94.83,-37.05,3.05,5271.01,0.0
5070,26,10,1,5,1,1,1,1,6,2,2952,2.0,750,4,0,1.4,98.25,-40.63,3.59,4772.15,0.0
5071,39,9,2,3,1,1,1,0,7,0,3383,3.0,313,3,2,1.4,94.04,-40.23,4.64,4878.27,0.0
5072,30,9,1,5,1,1,2,0,8,1,1128,4.0,950,0,0,1.4,96.99,-37.61,4.84,5269.92,1.0
5073,37,0,2,5,1,2,1,0,8,1,18,10.0,1035,0,0,1.4,89.98,-36.24,5.12,5013.74,0.0
5074,29,1,1,3,1,1,1,0,11,2,88,2.0,968,1,1,-0.1,97.3,-41.7,4.27,5019.14,0.0
5075,33,6,2,3,0,2,1,0,7,3,152,1.0,955,0,0,1.4,92.13,-44.1,4.75,5452.9,0.0
5076,41,0,3,5,1,1,1,1,6,2,133,1.0,1025,0,0,1.4,92.67,-39.91,4.93,5024.2,0.0
5077,37,0,2,4,1,1,1,0,8,2,3659,1.0,726,0,1,-2.9,91.33,-51.2,4.49,5127.43,1.0
5078,59,9,2,6,1,2,1,0,5,4,1181,2.0,226,2,0,-1.8,90.51,-38.39,0.91,5413.26,0.0
5079,32,1,1,4,1,2,1,1,7,2,81,1.0,975,0,0,1.4,95.6,-40.99,4.78,4977.15,0.0
5080,33,0,3,4,1,1,1,1,5,0,370,1.0,1013,0,0,1.1,91.83,-36.83,4.94,5414.21,0.0
5081,29,1,1,4,1,0,0,1,5,3,469,3.0,927,0,0,1.1,94.21,-45.69,4.19,5144.97,0.0
5082,34,9,1,5,1,1,1,0,9,4,157,2.0,992,0,0,-1.1,91.18,-36.56,0.9,4904.03,0.0
5083,40,9,2,5,1,2,1,0,8,0,3838,0.0,386,2,2,1.4,87.94,-38.97,1.6,5234.43,0.0
5084,39,7,1,0,0,2,1,1,5,2,247,6.0,1028,0,0,1.1,91.17,-36.65,4.91,5315.58,0.0
5085,42,1,2,3,1,2,1,1,5,1,404,0.0,1026,0,0,1.1,91.26,-34.76,4.61,5128.7,0.0
5086,43,7,2,4,1,1,1,1,6,1,68,2.0,1017,0,0,1.4,98.52,-41.5,5.09,5322.2,0.0
5087,57,3,2,1,1,1,1,1,5,2,703,1.0,515,0,1,-1.8,97.96,-48.12,0.76,4908.52,1.0
5088,36,9,2,4,1,1,1,0,8,1,4936,0.0,554,5,0,1.4,89.74,-25.76,2.07,4846.17,0.0
5089,26,4,1,5,1,1,2,0,7,2,336,1.0,962,0,0,1.4,95.13,-42.61,4.93,5045.11,0.0
5090,28,1,3,4,1,2,1,1,7,3,177,0.0,1001,0,0,1.4,97.76,-44.19,4.74,5045.11,0.0
5091,34,9,2,6,1,2,1,1,6,1,1048,2.0,293,4,0,1.4,89.33,-43.08,4.01,4738.53,0.0
5092,29,0,2,5,1,2,1,0,7,2,184,0.0,997,0,0,1.4,90.44,-41.88,4.79,5421.53,0.0
5093,34,9,2,3,1,1,1,0,4,0,631,1.0,968,0,0,-1.8,93.63,-46.86,1.38,5272.46,0.0
5094,32,1,2,3,1,2,1,0,11,1,181,1.0,987,0,0,-0.1,96.27,-41.03,4.1,5216.58,0.0
5095,34,10,2,5,1,2,1,1,5,2,1323,9.0,826,4,0,1.1,98.36,-47.22,2.28,5193.29,0.0
5096,39,0,1,4,1,1,1,1,5,1,364,1.0,963,0,0,1.1,96.43,-37.67,4.87,5341.53,0.0
5097,86,0,1,4,2,2,2,0,5,1,391,23.0,953,1,1,-1.8,90.57,-45.32,1.32,5323.46,1.0
5098,26,3,2,3,0,2,1,1,6,1,606,4.0,1028,0,0,1.4,96.54,-40.5,4.81,5081.71,0.0
5099,36,7,2,4,1,2,1,1,5,3,896,0.0,1015,0,0,1.1,94.55,-34.98,4.95,5258.48,0.0
5100,48,4,2,5,1,2,1,1,6,3,137,1.0,997,0,0,1.4,94.46,-41.71,4.71,5259.46,0.0
5101,45,1,2,1,0,2,1,1,6,3,99,0.0,1025,0,0,1.4,94.27,-40.42,4.93,5353.57,0.0
5102,28,0,1,4,1,1,1,0,5,2,277,1.0,1001,0,0,-1.8,90.75,-48.0,1.26,5195.98,0.0
5103,26,0,1,6,1,1,2,0,7,1,2938,1.0,0,4,1,1.4,98.73,-43.24,3.01,5235.29,0.0
5104,60,3,2,4,0,2,2,0,10,3,175,23.0,1028,0,0,-1.8,91.12,-45.54,1.56,5246.97,1.0
5105,30,5,1,6,2,0,0,1,11,1,1377,23.0,1046,0,0,-1.8,88.88,-48.46,1.46,5180.68,1.0
5106,48,7,1,1,1,2,1,1,5,1,93,9.0,1022,0,0,1.1,98.41,-36.83,4.66,5398.64,0.0
5107,39,9,3,4,1,2,1,0,8,4,247,1.0,995,0,0,1.4,94.37,-34.4,4.74,5306.52,0.0
5108,35,10,2,4,1,2,1,0,11,0,586,2.0,980,0,0,-0.1,92.45,-41.7,4.16,5237.36,0.0
5109,29,8,1,0,1,2,1,0,12,2,106,1.0,952,0,0,-3.0,97.25,-33.39,0.71,5113.92,0.0
5110,58,7,2,4,1,2,1,1,6,4,32,0.0,992,0,0,1.4,94.37,-41.75,5.02,5358.8,0.0
5111,41,0,2,5,1,2,1,0,8,4,164,0.0,994,0,0,1.4,90.73,-34.72,5.2,5379.71,0.0
5112,32,0,1,4,1,2,1,1,5,0,102,2.0,955,0,0,1.1,96.9,-37.96,4.83,5040.46,0.0
5113,29,2,2,6,1,1,1,0,7,2,739,3.0,954,0,0,1.4,91.47,-42.44,5.1,5212.41,0.0
5114,35,0,2,6,0,1,1,0,8,0,402,1.0,1041,0,0,1.4,97.27,-36.1,5.07,5364.03,0.0
5115,42,0,2,5,1,1,1,0,12,3,220,0.0,1000,0,0,-3.0,88.72,-33.03,0.67,5083.78,1.0
5116,53,6,2,1,1,1,1,1,5,3,101,1.0,1010,0,0,1.1,92.77,-37.78,4.86,5009.31,0.0
5117,51,1,2,1,0,2,1,0,8,1,2904,0.0,128,5,1,1.4,93.6,-42.89,2.95,5180.2,0.0
5118,36,0,1,3,1,2,1,0,7,1,267,1.0,980,0,0,1.4,97.95,-44.32,5.0,5337.89,0.0
5119,31,0,1,5,1,1,1,0,4,0,326,0.0,1013,2,1,-1.8,95.62,-34.49,0.65,5043.76,0.0
5120,57,0,1,0,1,1,1,0,7,4,131,6.0,1034,0,0,1.4,89.22,-41.93,5.02,5285.6,0.0
5121,40,4,2,5,1,1,1,0,8,3,104,1.0,999,0,0,-2.9,91.64,-32.46,0.86,5030.51,0.0
5122,52,1,2,0,0,2,1,1,5,4,440,2.0,1002,0,0,1.1,96.9,-34.61,4.76,5144.28,0.0
5123,48,9,2,6,0,2,2,1,6,4,2500,7.0,38,6,0,1.4,96.49,-43.61,1.66,4765.23,1.0
5124,35,9,2,6,1,2,1,0,5,0,3982,1.0,971,1,0,-1.8,96.46,-46.7,2.46,5025.21,1.0
5125,20,7,1,4,1,2,1,0,7,1,344,2.0,954,0,0,1.4,94.1,-41.2,4.71,5008.51,0.0
5126,35,1,2,3,0,2,1,1,4,0,1359,2.0,5,1,2,-1.8,96.05,-46.34,1.47,5292.86,1.0
5127,41,1,2,3,1,1,1,0,5,2,49,0.0,1020,1,1,-1.8,96.51,-44.72,1.35,5175.58,0.0
5128,53,9,2,6,1,1,1,0,8,3,68,0.0,949,0,0,1.4,95.12,-36.53,5.03,5128.76,0.0
5129,36,0,1,4,1,2,1,0,10,0,2493,1.0,584,5,2,-3.4,89.18,-44.04,0.86,5139.59,0.0
5130,29,6,2,3,1,1,1,0,7,3,269,1.0,996,0,0,1.4,93.54,-43.55,4.85,4977.15,0.0
5131,52,1,2,1,0,2,1,0,7,0,104,0.0,1000,0,0,1.4,96.17,-43.89,4.72,4982.37,0.0
5132,44,9,3,4,1,2,1,0,6,1,224,0.0,1010,0,0,-2.9,90.45,-41.65,1.23,5005.13,0.0
5133,26,7,1,4,1,0,0,0,7,2,130,0.0,1040,0,0,1.4,94.1,-40.73,4.96,5013.74,0.0
5134,31,1,1,3,1,2,1,0,11,3,169,1.0,999,0,0,-0.1,90.77,-40.99,3.9,5133.45,0.0
5135,31,1,2,3,0,1,1,0,7,4,165,1.0,376,2,1,1.4,97.81,-38.63,2.85,5097.39,0.0
5136,37,9,1,6,1,2,1,0,5,0,90,5.0,981,0,0,-1.8,89.54,-47.9,1.18,4915.53,0.0
5137,43,1,1,4,0,2,1,0,5,0,99,1.0,984,1,1,-1.8,89.92,-45.18,1.23,5211.28,0.0
5138,33,4,2,5,1,2,1,0,11,2,92,1.0,1026,0,0,-0.1,90.96,-41.66,4.01,5252.95,0.0
5139,16,0,0,7,0,1,2,1,3,2,124,23.0,1044,0,0,1.1,96.71,-35.56,4.61,5242.91,0.0
5140,55,0,2,5,0,2,1,0,8,2,63,4.0,954,0,0,1.4,93.91,-34.51,4.95,5128.76,0.0
5141,69,1,2,5,0,0,0,0,10,1,489,11.0,982,0,0,1.4,94.19,-41.97,5.19,5468.59,1.0
5142,41,2,3,6,1,2,1,0,7,3,981,1.0,247,5,0,1.4,93.23,-41.05,2.28,4861.04,0.0
5143,64,3,2,1,1,1,2,0,7,1,292,1.0,1026,1,1,-1.7,96.28,-42.07,0.86,5046.5,0.0
5144,33,0,1,5,1,2,1,0,8,3,175,1.0,1018,0,0,1.4,93.25,-35.88,4.98,5175.81,0.0
5145,36,1,2,3,0,1,1,1,5,0,260,1.0,953,0,0,1.1,95.96,-36.69,4.71,5009.31,0.0
5146,29,9,1,6,1,2,1,0,5,4,65,0.0,1025,1,1,-1.8,92.42,-47.3,1.32,5190.88,0.0
5147,74,5,3,2,1,1,1,0,10,4,4120,2.0,938,1,2,-3.4,98.24,-40.92,4.18,5384.56,1.0
5148,33,9,2,6,1,1,1,1,6,0,192,2.0,993,0,0,1.4,98.24,-42.05,4.64,4971.92,0.0
5149,17,8,1,1,1,2,1,0,6,1,4056,1.0,116,2,0,-1.7,97.16,-37.32,1.09,4991.67,0.0
5150,52,1,3,0,0,1,1,1,6,2,2210,1.0,127,6,1,1.4,89.98,-46.01,2.68,5470.75,0.0
5151,44,0,2,4,1,2,1,0,5,4,40,0.0,1025,1,1,-1.8,93.82,-48.0,1.3,5216.37,0.0
5152,34,3,2,4,0,2,2,0,5,2,17,4.0,1032,1,1,-1.8,96.98,-45.32,1.32,5216.37,0.0
5153,35,7,1,3,0,1,2,1,5,4,234,1.0,1029,0,0,1.1,89.67,-34.61,4.73,5377.87,0.0
5154,45,9,2,6,1,1,1,0,8,2,824,2.0,36,1,1,1.4,90.81,-29.77,0.7,5123.16,0.0
5155,53,6,2,5,1,2,1,0,7,0,74,2.0,1036,0,0,1.4,89.31,-41.93,4.98,5217.64,0.0
5156,38,0,2,5,1,1,1,0,9,2,4462,1.0,806,0,2,-1.1,88.07,-41.69,2.83,5421.0,1.0
5157,30,6,2,5,1,2,2,1,6,0,453,0.0,993,0,0,1.4,95.31,-41.04,5.01,4998.06,0.0
5158,25,1,1,2,1,0,0,1,5,0,119,0.0,1011,0,0,1.1,95.4,-35.67,5.02,4936.64,0.0
5159,30,4,2,5,1,2,1,0,8,0,2070,4.0,761,5,1,1.4,91.28,-44.6,2.76,4941.0,0.0
5160,45,0,2,4,0,0,0,1,6,0,146,1.0,1045,0,0,1.4,94.37,-41.34,4.93,5290.83,0.0
5161,44,1,2,2,1,2,2,0,8,0,2716,1.0,382,6,2,1.4,88.39,-40.39,1.22,4851.77,0.0
5162,34,9,1,6,1,2,1,0,5,3,100,1.0,960,0,0,-1.8,91.59,-44.02,1.28,4966.52,0.0
5163,24,10,1,5,1,1,1,1,5,2,96,2.0,956,0,0,1.1,98.69,-35.3,4.61,4962.59,0.0
5164,33,1,2,1,1,2,1,0,5,4,1058,5.0,203,5,2,-1.8,89.16,-28.2,2.24,4896.18,0.0
5165,51,1,2,2,0,1,1,0,8,4,90,2.0,1002,0,0,1.4,92.41,-37.83,4.73,5165.36,0.0
5166,57,1,2,1,0,1,1,1,5,4,223,2.0,997,0,0,1.1,89.95,-38.07,5.03,5284.43,0.0
5167,40,11,2,2,0,1,1,1,5,0,3609,1.0,38,1,1,1.1,94.77,-47.84,1.36,5372.97,0.0
5168,35,1,2,3,1,1,1,1,6,2,3605,2.0,314,0,0,1.4,97.04,-38.94,0.89,5066.72,0.0
5169,47,7,2,4,1,2,1,0,11,1,3399,0.0,163,0,0,-0.1,91.05,-26.39,3.38,4872.08,0.0
5170,31,1,2,2,0,1,1,0,5,2,2509,1.0,717,0,0,-1.8,94.95,-27.94,4.8,5255.24,0.0
5171,54,1,2,1,0,2,1,1,6,0,77,5.0,985,0,0,1.4,95.12,-40.5,5.0,5306.52,0.0
5172,24,8,1,4,1,0,0,1,5,3,375,5.0,962,0,0,1.1,94.08,-34.58,5.02,5419.4,0.0
5173,46,10,1,7,0,2,2,0,8,1,2795,6.0,381,5,2,-1.8,92.32,-25.98,1.18,4764.77,1.0
5174,34,7,2,4,1,1,1,1,7,3,4869,0.0,643,0,0,1.4,93.13,-26.06,1.54,5050.61,0.0
5175,48,9,2,5,1,2,2,0,10,1,350,1.0,951,0,0,-1.1,90.53,-48.26,0.96,4889.14,1.0
5176,45,2,2,3,0,1,1,1,6,4,310,1.0,958,0,0,1.4,90.78,-42.51,4.81,5384.94,0.0
5177,42,7,2,4,1,1,1,0,7,3,359,1.0,1026,0,0,1.4,96.92,-41.84,5.19,5306.52,0.0
5178,45,6,2,4,1,1,1,0,5,4,3821,0.0,450,2,1,-1.8,96.11,-28.69,3.14,5066.84,1.0
5179,29,9,1,0,0,1,1,0,11,3,3243,1.0,477,3,0,-0.1,98.46,-50.93,3.29,5227.44,0.0
5180,37,10,2,1,0,1,1,0,7,3,968,0.0,812,2,0,1.4,94.12,-33.04,4.29,4962.21,0.0
5181,33,0,1,5,1,1,1,0,7,0,98,1.0,1039,0,0,1.4,95.04,-41.54,5.01,5191.5,0.0
5182,46,1,2,1,1,1,1,0,5,2,78,1.0,1017,1,1,-1.8,94.19,-45.73,1.3,5058.3,0.0
5183,47,1,2,0,0,1,1,0,7,0,290,2.0,974,0,0,1.4,89.5,-44.66,5.04,5426.76,0.0
5184,38,0,2,2,1,1,1,0,7,3,2768,23.0,677,6,0,1.4,88.43,-36.53,3.79,4975.34,0.0
5185,44,9,2,5,1,2,1,1,6,0,3897,4.0,554,2,2,1.4,94.55,-27.98,4.61,4992.28,0.0
5186,38,7,3,4,1,2,1,0,7,3,449,4.0,1014,0,0,1.4,89.31,-41.58,4.8,5249.01,0.0
5187,24,1,2,1,1,1,2,0,7,3,546,0.0,983,0,0,1.4,91.0,-43.25,4.75,5348.34,0.0
5188,55,0,2,5,1,2,1,1,5,3,478,3.0,965,0,0,1.1,89.76,-35.38,4.77,5154.66,0.0
5189,32,9,1,6,1,2,1,0,5,1,2794,1.0,340,6,2,-1.8,94.7,-47.39,0.74,4856.86,0.0
5190,46,9,2,6,0,2,1,1,5,1,261,2.0,1036,0,0,1.1,93.99,-35.38,4.66,4952.21,0.0
5191,52,9,2,6,1,2,1,0,10,1,184,0.0,989,0,0,-3.4,94.09,-27.14,0.74,4972.34,0.0
5192,31,7,2,4,0,2,1,0,7,1,179,3.0,990,0,0,1.4,92.13,-44.02,5.15,5165.36,0.0
5193,27,0,1,5,1,2,1,1,7,3,110,2.0,996,0,0,1.4,98.51,-41.8,4.99,5191.5,0.0
5194,32,7,1,5,2,1,2,1,10,0,1893,23.0,95,0,1,1.4,97.56,-34.8,3.58,4954.82,0.0
5195,35,7,3,4,1,2,1,1,6,3,71,0.0,1004,0,0,1.4,91.91,-43.59,5.07,5364.03,0.0
5196,52,0,2,4,1,1,2,1,5,2,949,1.0,637,3,2,1.1,95.23,-33.66,2.43,4930.07,0.0
5197,48,9,2,6,1,1,1,0,7,3,224,1.0,991,0,0,1.4,98.05,-41.03,4.75,5128.76,0.0
5198,29,0,2,4,1,1,2,1,6,2,390,8.0,451,2,1,1.4,95.53,-44.21,3.8,5340.22,0.0
5199,29,0,1,5,1,2,1,0,8,2,84,2.0,993,0,0,1.4,96.34,-37.54,5.13,5353.57,0.0
5200,49,9,1,6,0,1,1,0,7,0,178,1.0,1033,0,0,1.4,90.44,-44.53,5.0,5060.8,0.0
5201,31,0,2,5,1,1,1,1,5,2,2885,3.0,464,4,1,1.1,97.92,-46.28,1.76,5173.08,0.0
5202,55,1,2,3,1,2,1,0,8,0,2390,1.0,780,5,1,1.4,96.1,-27.85,1.29,5013.66,0.0
5203,31,0,3,5,1,2,1,0,8,1,794,1.0,152,1,2,1.4,95.58,-45.85,4.24,5228.29,0.0
5204,39,0,2,3,0,2,1,1,6,0,4441,0.0,563,1,0,1.4,93.51,-49.43,1.49,5084.31,0.0
5205,31,9,2,5,1,1,1,0,7,3,4597,3.0,852,1,2,1.4,96.05,-37.8,1.71,5199.53,0.0
5206,26,1,2,3,1,2,1,1,5,0,1439,3.0,277,2,0,1.1,92.28,-31.61,1.41,5133.4,0.0
5207,57,5,2,0,0,2,1,1,5,4,1615,3.0,23,3,0,1.1,90.6,-36.63,3.73,5396.9,0.0
5208,37,1,2,3,0,2,2,1,5,4,4131,2.0,405,2,1,1.1,93.3,-33.88,0.82,5053.4,0.0
5209,37,0,1,4,1,2,1,1,7,3,2842,1.0,267,0,1,1.4,95.08,-28.15,1.07,5032.26,0.0
5210,27,1,1,4,1,2,1,0,7,2,3320,2.0,603,3,1,1.4,94.96,-49.7,3.13,4987.63,0.0
5211,30,2,0,0,0,1,2,0,3,2,155,23.0,979,1,1,-2.9,92.38,-29.98,0.87,4888.38,0.0
5212,43,10,2,4,0,2,2,1,5,0,913,0.0,340,0,0,1.1,89.15,-30.7,1.05,5093.62,0.0
5213,28,0,1,5,1,2,1,0,3,0,345,1.0,2,3,2,-1.8,95.04,-36.22,0.62,5068.8,1.0
5214,39,2,2,6,1,2,1,0,5,1,388,1.0,1009,0,0,-1.8,94.75,-44.72,1.31,4910.43,0.0
5215,43,0,2,5,1,2,1,0,10,2,183,3.0,6,1,2,-3.4,96.59,-25.85,0.72,5032.55,1.0
5216,30,7,2,4,1,1,1,1,5,4,1210,1.0,1034,0,0,1.1,98.12,-37.6,4.89,5128.7,1.0
5217,33,0,2,5,1,1,1,1,8,4,116,0.0,1032,0,0,1.4,93.63,-36.24,5.02,5055.57,0.0
5218,29,1,1,3,1,1,1,1,6,0,1517,0.0,280,6,2,1.4,96.52,-44.43,2.87,5037.57,0.0
5219,38,1,2,2,1,2,1,1,5,3,170,2.0,978,0,0,1.1,95.3,-37.23,4.82,5159.85,0.0
5220,30,7,2,4,1,1,1,1,6,1,36,5.0,953,0,0,1.4,95.12,-43.63,4.89,5259.46,0.0
5221,25,6,1,5,1,1,1,0,5,2,154,0.0,3,1,2,-1.8,90.01,-48.51,1.27,5150.09,0.0
5222,32,4,1,5,1,1,1,0,8,3,160,0.0,1031,0,0,1.4,92.6,-35.19,4.79,5484.27,0.0
